clean_file,transcript,noisy_file
data/clean/FCAG0_SX333.WAV.wav,an adult male baboon's teeth are not suitable for eating shellfish,data/noisy/FCAG0_SX333.WAV.wav
data/clean/FCAG0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FCAG0_SA2.WAV.wav
data/clean/FCAG0_SX243.WAV.wav,they all agree that the essay is barely intelligible,data/noisy/FCAG0_SX243.WAV.wav
data/clean/FJWB1_SX435.WAV.wav,the rich should invest in black zircons instead of stylish shoes,data/noisy/FJWB1_SX435.WAV.wav
data/clean/FJWB1_SX345.WAV.wav,trish saw hours and hours of movies saturday,data/noisy/FJWB1_SX345.WAV.wav
data/clean/FJWB1_SI2055.WAV.wav,can't seem to locate landmarks in this snow,data/noisy/FJWB1_SI2055.WAV.wav
data/clean/FJWB1_SI748.WAV.wav,to prepare mustard cream blend mustard with enough water to make a thin paste,data/noisy/FJWB1_SI748.WAV.wav
data/clean/FJWB1_SX75.WAV.wav,fill that canteen with fresh spring water,data/noisy/FJWB1_SX75.WAV.wav
data/clean/FJWB1_SX165.WAV.wav,the easygoing zoologist relaxed throughout the voyage,data/noisy/FJWB1_SX165.WAV.wav
data/clean/FJWB1_SX255.WAV.wav,my ideal morning begins with hot coffee,data/noisy/FJWB1_SX255.WAV.wav
data/clean/FJWB1_SI795.WAV.wav,when shed they leave rust marks,data/noisy/FJWB1_SI795.WAV.wav
data/clean/FJWB1_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FJWB1_SA1.WAV.wav
data/clean/FJWB1_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FJWB1_SA2.WAV.wav
data/clean/FSAK0_SI1300.WAV.wav,he can for example present significant universitywide issues to the senate,data/noisy/FSAK0_SI1300.WAV.wav
data/clean/FSAK0_SX130.WAV.wav,he had four extra eggs for breakfast,data/noisy/FSAK0_SX130.WAV.wav
data/clean/FSAK0_SX310.WAV.wav,the hood of the jeep was steaming in the hot sun,data/noisy/FSAK0_SX310.WAV.wav
data/clean/FSAK0_SX400.WAV.wav,just drop notices in any suggestion box,data/noisy/FSAK0_SX400.WAV.wav
data/clean/FSAK0_SX40.WAV.wav,stimulating discussions keep students' attention,data/noisy/FSAK0_SX40.WAV.wav
data/clean/FSAK0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FSAK0_SA1.WAV.wav
data/clean/FSAK0_SI1930.WAV.wav,a rabbit punch redoubled him,data/noisy/FSAK0_SI1930.WAV.wav
data/clean/FSAK0_SX220.WAV.wav,the most recent geological survey found seismic activity,data/noisy/FSAK0_SX220.WAV.wav
data/clean/FSAK0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FSAK0_SA2.WAV.wav
data/clean/FSAK0_SI670.WAV.wav,neglect means spiritual paralysis or death,data/noisy/FSAK0_SI670.WAV.wav
data/clean/MJPM1_SI1897.WAV.wav,she seemed irritated,data/noisy/MJPM1_SI1897.WAV.wav
data/clean/MJPM1_SI2280.WAV.wav,many shapes in bathtubs,data/noisy/MJPM1_SI2280.WAV.wav
data/clean/MJPM1_SX311.WAV.wav,my desires are simple give me one informative paragraph on the subject,data/noisy/MJPM1_SX311.WAV.wav
data/clean/MJPM1_SX131.WAV.wav,we plan to build a new beverage plant,data/noisy/MJPM1_SX131.WAV.wav
data/clean/MJPM1_SX41.WAV.wav,etiquette mandates compliance with existing regulations,data/noisy/MJPM1_SX41.WAV.wav
data/clean/MJPM1_SX401.WAV.wav,the taxicab broke down and caused a traffic jam,data/noisy/MJPM1_SX401.WAV.wav
data/clean/MJPM1_SI761.WAV.wav,paperweight may be personalized on back while clay is leather hard,data/noisy/MJPM1_SI761.WAV.wav
data/clean/MJPM1_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MJPM1_SA1.WAV.wav
data/clean/MJPM1_SX221.WAV.wav,cory attacked the project with extra determination,data/noisy/MJPM1_SX221.WAV.wav
data/clean/MJPM1_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MJPM1_SA2.WAV.wav
data/clean/MPEB0_SI1860.WAV.wav,we're not drunkards she said,data/noisy/MPEB0_SI1860.WAV.wav
data/clean/MPEB0_SX150.WAV.wav,vietnamese cuisine is exquisite,data/noisy/MPEB0_SX150.WAV.wav
data/clean/MPEB0_SI600.WAV.wav,originals are not necessarily good and adaptations are not necessarily bad,data/noisy/MPEB0_SI600.WAV.wav
data/clean/MPEB0_SX330.WAV.wav,count the number of teaspoons of soysauce that you add,data/noisy/MPEB0_SX330.WAV.wav
data/clean/MPEB0_SX240.WAV.wav,it's not easy to create illuminating examples,data/noisy/MPEB0_SX240.WAV.wav
data/clean/MPEB0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MPEB0_SA1.WAV.wav
data/clean/MPEB0_SI1034.WAV.wav,she snarled warningly,data/noisy/MPEB0_SI1034.WAV.wav
data/clean/MPEB0_SX60.WAV.wav,the legislature met to judge the state of public education,data/noisy/MPEB0_SX60.WAV.wav
data/clean/MPEB0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MPEB0_SA2.WAV.wav
data/clean/MPEB0_SX420.WAV.wav,seamstresses attach zippers with a thimble needle and thread,data/noisy/MPEB0_SX420.WAV.wav
data/clean/MARW0_SX106.WAV.wav,a huge tapestry hung in her hallway,data/noisy/MARW0_SX106.WAV.wav
data/clean/MARW0_SX16.WAV.wav,a roll of wire lay near the wall,data/noisy/MARW0_SX16.WAV.wav
data/clean/MARW0_SX286.WAV.wav,in every major cloverleaf traffic sometimes gets backed up,data/noisy/MARW0_SX286.WAV.wav
data/clean/MARW0_SI1276.WAV.wav,landbased radar would help with this task,data/noisy/MARW0_SI1276.WAV.wav
data/clean/MARW0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MARW0_SA1.WAV.wav
data/clean/MARW0_SI1906.WAV.wav,they had chosen this night purposely,data/noisy/MARW0_SI1906.WAV.wav
data/clean/MARW0_SX349.WAV.wav,the preschooler couldn't verbalize her feelings about the emergency conditions,data/noisy/MARW0_SX349.WAV.wav
data/clean/MARW0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MARW0_SA2.WAV.wav
data/clean/MARW0_SX376.WAV.wav,women may never become completely equal to men,data/noisy/MARW0_SX376.WAV.wav
data/clean/MARW0_SI646.WAV.wav,nice even if a trifle gaudy,data/noisy/MARW0_SI646.WAV.wav
data/clean/FLHD0_SX174.WAV.wav,the haunted house was a hit due to outstanding audiovisual effects,data/noisy/FLHD0_SX174.WAV.wav
data/clean/FLHD0_SI1827.WAV.wav,maybe it would work the other way,data/noisy/FLHD0_SI1827.WAV.wav
data/clean/FLHD0_SI1344.WAV.wav,experiment without a fixed number of trials,data/noisy/FLHD0_SI1344.WAV.wav
data/clean/FLHD0_SX354.WAV.wav,a lawyer was appointed to execute her will,data/noisy/FLHD0_SX354.WAV.wav
data/clean/FLHD0_SX444.WAV.wav,the toddler found a clamshell near the camp site,data/noisy/FLHD0_SX444.WAV.wav
data/clean/FLHD0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FLHD0_SA1.WAV.wav
data/clean/FLHD0_SX264.WAV.wav,we saw eight tiny icicles below our roof,data/noisy/FLHD0_SX264.WAV.wav
data/clean/FLHD0_SI1974.WAV.wav,as if drawn by a wire the enemy flew into them,data/noisy/FLHD0_SI1974.WAV.wav
data/clean/FLHD0_SX84.WAV.wav,cooperation along with understanding alleviate dispute,data/noisy/FLHD0_SX84.WAV.wav
data/clean/FLHD0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FLHD0_SA2.WAV.wav
data/clean/MESG0_SI1962.WAV.wav,another snarled close overhead,data/noisy/MESG0_SI1962.WAV.wav
data/clean/MESG0_SX342.WAV.wav,take charge of choosing her bride's maids' gowns,data/noisy/MESG0_SX342.WAV.wav
data/clean/MESG0_SX432.WAV.wav,coffee is grown on steep junglelike slopes in temperate zones,data/noisy/MESG0_SX432.WAV.wav
data/clean/MESG0_SX162.WAV.wav,her auburn hair reminded him of autumn leaves,data/noisy/MESG0_SX162.WAV.wav
data/clean/MESG0_SI702.WAV.wav,we have also seen the power of faith at work among us,data/noisy/MESG0_SI702.WAV.wav
data/clean/MESG0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MESG0_SA1.WAV.wav
data/clean/MESG0_SX72.WAV.wav,spring street is straight ahead,data/noisy/MESG0_SX72.WAV.wav
data/clean/MESG0_SI1332.WAV.wav,thyroid function tests yielded normal results,data/noisy/MESG0_SI1332.WAV.wav
data/clean/MESG0_SX252.WAV.wav,the gorgeous butterfly ate a lot of nectar,data/noisy/MESG0_SX252.WAV.wav
data/clean/MESG0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MESG0_SA2.WAV.wav
data/clean/FSSB0_SI1082.WAV.wav,a new order is thrusting itself into being,data/noisy/FSSB0_SI1082.WAV.wav
data/clean/FSSB0_SX362.WAV.wav,the annoying raccoons slipped into phil's garden every night,data/noisy/FSSB0_SX362.WAV.wav
data/clean/FSSB0_SI2342.WAV.wav,not when i was a kid,data/noisy/FSSB0_SI2342.WAV.wav
data/clean/FSSB0_SX272.WAV.wav,allow each child to have an ice pop,data/noisy/FSSB0_SX272.WAV.wav
data/clean/FSSB0_SX182.WAV.wav,thick glue oozed out of the tube,data/noisy/FSSB0_SX182.WAV.wav
data/clean/FSSB0_SX92.WAV.wav,a large household needs lots of appliances,data/noisy/FSSB0_SX92.WAV.wav
data/clean/FSSB0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FSSB0_SA1.WAV.wav
data/clean/FSSB0_SI1712.WAV.wav,you think somebody is going to stand up in the audience and make guilty faces,data/noisy/FSSB0_SI1712.WAV.wav
data/clean/FSSB0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FSSB0_SA2.WAV.wav
data/clean/FSSB0_SX452.WAV.wav,in developing film many toxic chemicals are used,data/noisy/FSSB0_SX452.WAV.wav
data/clean/MTRC0_SI1623.WAV.wav,there was much embracing much exclaiming,data/noisy/MTRC0_SI1623.WAV.wav
data/clean/MTRC0_SX363.WAV.wav,the cow wandered from the farmland and became lost,data/noisy/MTRC0_SX363.WAV.wav
data/clean/MTRC0_SX93.WAV.wav,cut a small corner off each edge,data/noisy/MTRC0_SX93.WAV.wav
data/clean/MTRC0_SX273.WAV.wav,the angry boy answered but didn't look up,data/noisy/MTRC0_SX273.WAV.wav
data/clean/MTRC0_SX183.WAV.wav,why else would danny allow others to go,data/noisy/MTRC0_SX183.WAV.wav
data/clean/MTRC0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MTRC0_SA1.WAV.wav
data/clean/MTRC0_SX170.WAV.wav,the mayan neoclassic scholar disappeared while surveying ancient ruins,data/noisy/MTRC0_SX170.WAV.wav
data/clean/MTRC0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MTRC0_SA2.WAV.wav
data/clean/MTRC0_SI589.WAV.wav,one of the problems associated with the expressway stems from the basic idea,data/noisy/MTRC0_SI589.WAV.wav
data/clean/MTRC0_SI993.WAV.wav,he met nobody he knew on this walk,data/noisy/MTRC0_SI993.WAV.wav
data/clean/MDMA0_SX260.WAV.wav,remember to allow identical twins to enter freely,data/noisy/MDMA0_SX260.WAV.wav
data/clean/MDMA0_SX80.WAV.wav,it's illegal to postdate a check,data/noisy/MDMA0_SX80.WAV.wav
data/clean/MDMA0_SI2060.WAV.wav,thank you she said dusting herself off,data/noisy/MDMA0_SI2060.WAV.wav
data/clean/MDMA0_SX440.WAV.wav,the advertising verse of plymouth variety store never changes,data/noisy/MDMA0_SX440.WAV.wav
data/clean/MDMA0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MDMA0_SA1.WAV.wav
data/clean/MDMA0_SX170.WAV.wav,the mayan neoclassic scholar disappeared while surveying ancient ruins,data/noisy/MDMA0_SX170.WAV.wav
data/clean/MDMA0_SI1238.WAV.wav,how on earth do you manage it,data/noisy/MDMA0_SI1238.WAV.wav
data/clean/MDMA0_SI1430.WAV.wav,at no time were algae found in the mixed liquor,data/noisy/MDMA0_SI1430.WAV.wav
data/clean/MDMA0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MDMA0_SA2.WAV.wav
data/clean/MDMA0_SX350.WAV.wav,many wealthy tycoons splurged and bought both a yacht and a schooner,data/noisy/MDMA0_SX350.WAV.wav
data/clean/MRFL0_SX256.WAV.wav,the irate actor stomped away idiotically,data/noisy/MRFL0_SX256.WAV.wav
data/clean/MRFL0_SI526.WAV.wav,we congratulate the entire membership on its record of good legislation,data/noisy/MRFL0_SI526.WAV.wav
data/clean/MRFL0_SX436.WAV.wav,please sing just the club theme,data/noisy/MRFL0_SX436.WAV.wav
data/clean/MRFL0_SX346.WAV.wav,the barracuda recoiled from the serpent's poisonous fangs,data/noisy/MRFL0_SX346.WAV.wav
data/clean/MRFL0_SX166.WAV.wav,biologists use radioactive isotopes to study microorganisms,data/noisy/MRFL0_SX166.WAV.wav
data/clean/MRFL0_SX76.WAV.wav,gently place jim's foam sculpture in the box,data/noisy/MRFL0_SX76.WAV.wav
data/clean/MRFL0_SI1786.WAV.wav,the man's eyelids fluttered,data/noisy/MRFL0_SI1786.WAV.wav
data/clean/MRFL0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MRFL0_SA1.WAV.wav
data/clean/MRFL0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MRFL0_SA2.WAV.wav
data/clean/MRFL0_SI1156.WAV.wav,this is what necessitates the nonsystematic character of his astronomy,data/noisy/MRFL0_SI1156.WAV.wav
data/clean/FALR0_SX425.WAV.wav,movies never have enough villains,data/noisy/FALR0_SX425.WAV.wav
data/clean/FALR0_SX65.WAV.wav,challenge each general's intelligence,data/noisy/FALR0_SX65.WAV.wav
data/clean/FALR0_SX245.WAV.wav,does hindu ideology honor cows,data/noisy/FALR0_SX245.WAV.wav
data/clean/FALR0_SI1325.WAV.wav,quite often honeybees form a majority on the willow catkins,data/noisy/FALR0_SI1325.WAV.wav
data/clean/FALR0_SI1955.WAV.wav,like enough we'll all be up on top by sundown,data/noisy/FALR0_SI1955.WAV.wav
data/clean/FALR0_SX335.WAV.wav,gus saw pine trees and redwoods on his walk through sequoia national forest,data/noisy/FALR0_SX335.WAV.wav
data/clean/FALR0_SX155.WAV.wav,the water contained too much chlorine and stung his eyes,data/noisy/FALR0_SX155.WAV.wav
data/clean/FALR0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FALR0_SA1.WAV.wav
data/clean/FALR0_SI695.WAV.wav,the new birth is immediate and instantaneous,data/noisy/FALR0_SI695.WAV.wav
data/clean/FALR0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FALR0_SA2.WAV.wav
data/clean/MJDC0_SX81.WAV.wav,it's impossible to deal with bureaucracy,data/noisy/MJDC0_SX81.WAV.wav
data/clean/MJDC0_SX261.WAV.wav,do you have the yellow ointment ready,data/noisy/MJDC0_SX261.WAV.wav
data/clean/MJDC0_SX441.WAV.wav,don't look for group valuables in a bank vault,data/noisy/MJDC0_SX441.WAV.wav
data/clean/MJDC0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MJDC0_SA1.WAV.wav
data/clean/MJDC0_SX351.WAV.wav,the new suburbanites worked hard on refurbishing their older home,data/noisy/MJDC0_SX351.WAV.wav
data/clean/MJDC0_SI531.WAV.wav,he spoke briefly sensibly to the point and without oratorical flourishes,data/noisy/MJDC0_SI531.WAV.wav
data/clean/MJDC0_SI1161.WAV.wav,with each song he gave verbal footnotes,data/noisy/MJDC0_SI1161.WAV.wav
data/clean/MJDC0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MJDC0_SA2.WAV.wav
data/clean/MJDC0_SI2165.WAV.wav,no really right as rain,data/noisy/MJDC0_SI2165.WAV.wav
data/clean/MJDC0_SX171.WAV.wav,the diagnosis was discouraging however he was not overly worried,data/noisy/MJDC0_SX171.WAV.wav
data/clean/MPRK0_SX17.WAV.wav,carl lives in a lively home,data/noisy/MPRK0_SX17.WAV.wav
data/clean/MPRK0_SX107.WAV.wav,birthday parties have cupcakes and ice cream,data/noisy/MPRK0_SX107.WAV.wav
data/clean/MPRK0_SX287.WAV.wav,in the long run it pays to buy quality clothing,data/noisy/MPRK0_SX287.WAV.wav
data/clean/MPRK0_SI1727.WAV.wav,check the overnighters out,data/noisy/MPRK0_SI1727.WAV.wav
data/clean/MPRK0_SX197.WAV.wav,draw each graph on a new axis,data/noisy/MPRK0_SX197.WAV.wav
data/clean/MPRK0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MPRK0_SA1.WAV.wav
data/clean/MPRK0_SX377.WAV.wav,she always jokes about too much garlic in his food,data/noisy/MPRK0_SX377.WAV.wav
data/clean/MPRK0_SI467.WAV.wav,he really crucified him he nailed it for a yard loss,data/noisy/MPRK0_SI467.WAV.wav
data/clean/MPRK0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MPRK0_SA2.WAV.wav
data/clean/MPRK0_SI1097.WAV.wav,his talk turns to what he calls the mess or sometimes this buzzing confusion,data/noisy/MPRK0_SI1097.WAV.wav
data/clean/MJJJ0_SX83.WAV.wav,my instructions desperately need updating,data/noisy/MJJJ0_SX83.WAV.wav
data/clean/MJJJ0_SI1793.WAV.wav,this favorite grievance was not the landlord,data/noisy/MJJJ0_SI1793.WAV.wav
data/clean/MJJJ0_SX263.WAV.wav,how oily do you like your salad dressing,data/noisy/MJJJ0_SX263.WAV.wav
data/clean/MJJJ0_SX173.WAV.wav,whoever cooperates in finding nan's cameo will be rewarded,data/noisy/MJJJ0_SX173.WAV.wav
data/clean/MJJJ0_SX353.WAV.wav,a connoisseur will enjoy this shellfish dish,data/noisy/MJJJ0_SX353.WAV.wav
data/clean/MJJJ0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MJJJ0_SA1.WAV.wav
data/clean/MJJJ0_SI1163.WAV.wav,no more startling contrast to a system of sullen satellites could be imagined,data/noisy/MJJJ0_SI1163.WAV.wav
data/clean/MJJJ0_SI533.WAV.wav,fools he bayed what do you think you are doing,data/noisy/MJJJ0_SI533.WAV.wav
data/clean/MJJJ0_SX443.WAV.wav,a lone star shone in the early evening sky,data/noisy/MJJJ0_SX443.WAV.wav
data/clean/MJJJ0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MJJJ0_SA2.WAV.wav
data/clean/FBMJ0_SX246.WAV.wav,how ancient is this subway escalator,data/noisy/FBMJ0_SX246.WAV.wav
data/clean/FBMJ0_SX336.WAV.wav,rob made hungarian goulash for dinner and gooseberry pie for dessert,data/noisy/FBMJ0_SX336.WAV.wav
data/clean/FBMJ0_SX426.WAV.wav,a moth zigzagged along the path through otto's garden,data/noisy/FBMJ0_SX426.WAV.wav
data/clean/FBMJ0_SI1776.WAV.wav,afraid you'll lose your job if you don't keep your mouth shut,data/noisy/FBMJ0_SI1776.WAV.wav
data/clean/FBMJ0_SX66.WAV.wav,we got drenched from the uninterrupted rain,data/noisy/FBMJ0_SX66.WAV.wav
data/clean/FBMJ0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FBMJ0_SA1.WAV.wav
data/clean/FBMJ0_SI815.WAV.wav,push back up and repeat,data/noisy/FBMJ0_SI815.WAV.wav
data/clean/FBMJ0_SX156.WAV.wav,our experiment's positive outcome was unexpected,data/noisy/FBMJ0_SX156.WAV.wav
data/clean/FBMJ0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FBMJ0_SA2.WAV.wav
data/clean/FBMJ0_SI516.WAV.wav,some observers speculated that this might be his revenge on his home town,data/noisy/FBMJ0_SI516.WAV.wav
data/clean/MGAG0_SI691.WAV.wav,but this esoteric doctrine was lost in the shuffle to acquire special powers,data/noisy/MGAG0_SI691.WAV.wav
data/clean/MGAG0_SX151.WAV.wav,the previous speaker presented ambiguous results,data/noisy/MGAG0_SX151.WAV.wav
data/clean/MGAG0_SX241.WAV.wav,the hallway opens into a huge chamber,data/noisy/MGAG0_SX241.WAV.wav
data/clean/MGAG0_SI1321.WAV.wav,there are optimal humidity requirements for various agents when airborne,data/noisy/MGAG0_SI1321.WAV.wav
data/clean/MGAG0_SX331.WAV.wav,the big dog loved to chew on the old rag doll,data/noisy/MGAG0_SX331.WAV.wav
data/clean/MGAG0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MGAG0_SA1.WAV.wav
data/clean/MGAG0_SI645.WAV.wav,he ignores guidebook facts,data/noisy/MGAG0_SI645.WAV.wav
data/clean/MGAG0_SX421.WAV.wav,those who teach values first abolish cheating,data/noisy/MGAG0_SX421.WAV.wav
data/clean/MGAG0_SX61.WAV.wav,chocolate and roses never fail as a romantic gift,data/noisy/MGAG0_SX61.WAV.wav
data/clean/MGAG0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MGAG0_SA2.WAV.wav
data/clean/MSTF0_SI1396.WAV.wav,teacher assignment in order to desegregate,data/noisy/MSTF0_SI1396.WAV.wav
data/clean/MSTF0_SI766.WAV.wav,set aside to dry thoroughly,data/noisy/MSTF0_SI766.WAV.wav
data/clean/MSTF0_SX226.WAV.wav,steph could barely handle the psychological trauma,data/noisy/MSTF0_SX226.WAV.wav
data/clean/MSTF0_SX316.WAV.wav,that dog chases cats mercilessly,data/noisy/MSTF0_SX316.WAV.wav
data/clean/MSTF0_SX136.WAV.wav,scientific progress comes from the development of new techniques,data/noisy/MSTF0_SX136.WAV.wav
data/clean/MSTF0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MSTF0_SA1.WAV.wav
data/clean/MSTF0_SX46.WAV.wav,that pickpocket was caught redhanded,data/noisy/MSTF0_SX46.WAV.wav
data/clean/MSTF0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MSTF0_SA2.WAV.wav
data/clean/MSTF0_SX406.WAV.wav,there was a gigantic wasp next to irving's big top hat,data/noisy/MSTF0_SX406.WAV.wav
data/clean/MSTF0_SI852.WAV.wav,if you use parking attendants can they be replaced by automatic parking gates,data/noisy/MSTF0_SI852.WAV.wav
data/clean/MLJH0_SX64.WAV.wav,regular attendance is seldom required,data/noisy/MLJH0_SX64.WAV.wav
